state_name,death_year,age_range,death_count,state_abbr,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pct,black_pct,latinx_pct,native_pct,white_pct,total_incarceration,total_incarceration_rate,total_prison_pop,female_prison_pop,male_prison_pop
TEXAS,2015,41-50,15,TX,18215199,9033114,9182085,5.22,12.64,38.28,0.39,43.48,222119,1219,163909,14408,149501
TEXAS,2015,51-60,42,TX,18215199,9033114,9182085,5.22,12.64,38.28,0.39,43.48,222119,1219,163909,14408,149501
TEXAS,2015,61-70,34,TX,18215199,9033114,9182085,5.22,12.64,38.28,0.39,43.48,222119,1219,163909,14408,149501
TEXAS,2015,≥ 71,12,TX,18215199,9033114,9182085,5.22,12.64,38.28,0.39,43.48,222119,1219,163909,14408,149501
TEXAS,2016,≤ 20,0,TX,18480179,9152095,9328084,5.39,12.73,38.66,0.39,42.83,221205,1196,163703,14335,149368
TEXAS,2016,21-30,15,TX,18480179,9152095,9328084,5.39,12.73,38.66,0.39,42.83,221205,1196,163703,14335,149368
TEXAS,2016,31-40,31,TX,18480179,9152095,9328084,5.39,12.73,38.66,0.39,42.83,221205,1196,163703,14335,149368
TEXAS,2016,41-50,67,TX,18480179,9152095,9328084,5.39,12.73,38.66,0.39,42.83,221205,1196,163703,14335,149368
TEXAS,2016,51-60,127,TX,18480179,9152095,9328084,5.39,12.73,38.66,0.39,42.83,221205,1196,163703,14335,149368
TEXAS,2016,61-70,105,TX,18480179,9152095,9328084,5.39,12.73,38.66,0.39,42.83,221205,1196,163703,14335,149368
TEXAS,2016,≥ 71,58,TX,18480179,9152095,9328084,5.39,12.73,38.66,0.39,42.83,221205,1196,163703,14335,149368
TEXAS,2017,≤ 20,2,TX,18696190,9246545,9449645,5.54,12.83,39.05,0.39,42.19,220556,1179,162523,13958,148565
TEXAS,2017,21-30,22,TX,18696190,9246545,9449645,5.54,12.83,39.05,0.39,42.19,220556,1179,162523,13958,148565
TEXAS,2017,31-40,43,TX,18696190,9246545,9449645,5.54,12.83,39.05,0.39,42.19,220556,1179,162523,13958,148565
TEXAS,2017,41-50,69,TX,18696190,9246545,9449645,5.54,12.83,39.05,0.39,42.19,220556,1179,162523,13958,148565
TEXAS,2017,51-60,131,TX,18696190,9246545,9449645,5.54,12.83,39.05,0.39,42.19,220556,1179,162523,13958,148565
TEXAS,2017,61-70,126,TX,18696190,9246545,9449645,5.54,12.83,39.05,0.39,42.19,220556,1179,162523,13958,148565
TEXAS,2017,≥ 71,76,TX,18696190,9246545,9449645,5.54,12.83,39.05,0.39,42.19,220556,1179,162523,13958,148565
TEXAS,2018,≤ 20,0,TX,18883829,9329167,9554662,5.65,12.92,39.44,0.39,41.61,221059,1170,163628,14435,149193
TEXAS,2018,21-30,15,TX,18883829,9329167,9554662,5.65,12.92,39.44,0.39,41.61,221059,1170,163628,14435,149193
TEXAS,2018,31-40,37,TX,18883829,9329167,9554662,5.65,12.92,39.44,0.39,41.61,221059,1170,163628,14435,149193
TEXAS,2018,41-50,68,TX,18883829,9329167,9554662,5.65,12.92,39.44,0.39,41.61,221059,1170,163628,14435,149193
TEXAS,2018,51-60,156,TX,18883829,9329167,9554662,5.65,12.92,39.44,0.39,41.61,221059,1170,163628,14435,149193
TEXAS,2018,61-70,142,TX,18883829,9329167,9554662,5.65,12.92,39.44,0.39,41.61,221059,1170,163628,14435,149193
TEXAS,2018,≥ 71,87,TX,18883829,9329167,9554662,5.65,12.92,39.44,0.39,41.61,221059,1170,163628,14435,149193
TEXAS,2019,≤ 20,1,TX,19096536,9421197,9675339,5.76,13.0,39.8,0.38,41.05,217845,1140,158429,13642,144787
TEXAS,2019,21-30,16,TX,19096536,9421197,9675339,5.76,13.0,39.8,0.38,41.05,217845,1140,158429,13642,144787
TEXAS,2019,31-40,44,TX,19096536,9421197,9675339,5.76,13.0,39.8,0.38,41.05,217845,1140,158429,13642,144787
TEXAS,2019,41-50,57,TX,19096536,9421197,9675339,5.76,13.0,39.8,0.38,41.05,217845,1140,158429,13642,144787
TEXAS,2019,51-60,132,TX,19096536,9421197,9675339,5.76,13.0,39.8,0.38,41.05,217845,1140,158429,13642,144787
TEXAS,2019,61-70,117,TX,19096536,9421197,9675339,5.76,13.0,39.8,0.38,41.05,217845,1140,158429,13642,144787
TEXAS,2019,≥ 71,81,TX,19096536,9421197,9675339,5.76,13.0,39.8,0.38,41.05,217845,1140,158429,13642,144787
UTAH,2015,≤ 20,0,UT,1925935,947432,978503,3.95,1.31,13.44,1.11,80.18,12181,632,6495,515,5980
UTAH,2015,21-30,0,UT,1925935,947432,978503,3.95,1.31,13.44,1.11,80.18,12181,632,6495,515,5980
UTAH,2015,31-40,0,UT,1925935,947432,978503,3.95,1.31,13.44,1.11,80.18,12181,632,6495,515,5980
UTAH,2015,41-50,0,UT,1925935,947432,978503,3.95,1.31,13.44,1.11,80.18,12181,632,6495,515,5980
UTAH,2015,51-60,3,UT,1925935,947432,978503,3.95,1.31,13.44,1.11,80.18,12181,632,6495,515,5980
UTAH,2015,61-70,0,UT,1925935,947432,978503,3.95,1.31,13.44,1.11,80.18,12181,632,6495,515,5980
UTAH,2015,≥ 71,2,UT,1925935,947432,978503,3.95,1.31,13.44,1.11,80.18,12181,632,6495,515,5980
UTAH,2016,≤ 20,1,UT,1970281,967948,1002333,4.08,1.37,13.71,1.1,79.74,11694,593,6175,406,5769
UTAH,2016,21-30,2,UT,1970281,967948,1002333,4.08,1.37,13.71,1.1,79.74,11694,593,6175,406,5769
UTAH,2016,31-40,3,UT,1970281,967948,1002333,4.08,1.37,13.71,1.1,79.74,11694,593,6175,406,5769
UTAH,2016,41-50,1,UT,1970281,967948,1002333,4.08,1.37,13.71,1.1,79.74,11694,593,6175,406,5769
UTAH,2016,51-60,4,UT,1970281,967948,1002333,4.08,1.37,13.71,1.1,79.74,11694,593,6175,406,5769
UTAH,2016,61-70,3,UT,1970281,967948,1002333,4.08,1.37,13.71,1.1,79.74,11694,593,6175,406,5769
UTAH,2016,≥ 71,7,UT,1970281,967948,1002333,4.08,1.37,13.71,1.1,79.74,11694,593,6175,406,5769
UTAH,2017,≤ 20,0,UT,2015112,988421,1026691,4.2,1.44,14.0,1.09,79.27,12518,621,6219,493,5726
UTAH,2017,21-30,1,UT,2015112,988421,1026691,4.2,1.44,14.0,1.09,79.27,12518,621,6219,493,5726
UTAH,2017,31-40,0,UT,2015112,988421,1026691,4.2,1.44,14.0,1.09,79.27,12518,621,6219,493,5726
UTAH,2017,41-50,1,UT,2015112,988421,1026691,4.2,1.44,14.0,1.09,79.27,12518,621,6219,493,5726
UTAH,2017,51-60,5,UT,2015112,988421,1026691,4.2,1.44,14.0,1.09,79.27,12518,621,6219,493,5726
UTAH,2017,61-70,7,UT,2015112,988421,1026691,4.2,1.44,14.0,1.09,79.27,12518,621,6219,493,5726
UTAH,2017,≥ 71,6,UT,2015112,988421,1026691,4.2,1.44,14.0,1.09,79.27,12518,621,6219,493,5726
UTAH,2018,≤ 20,0,UT,2056168,1006813,1049355,4.29,1.48,14.26,1.09,78.89,13014,632,6651,575,6076
UTAH,2018,21-30,1,UT,2056168,1006813,1049355,4.29,1.48,14.26,1.09,78.89,13014,632,6651,575,6076
UTAH,2018,31-40,1,UT,2056168,1006813,1049355,4.29,1.48,14.26,1.09,78.89,13014,632,6651,575,6076
UTAH,2018,41-50,2,UT,2056168,1006813,1049355,4.29,1.48,14.26,1.09,78.89,13014,632,6651,575,6076
UTAH,2018,51-60,4,UT,2056168,1006813,1049355,4.29,1.48,14.26,1.09,78.89,13014,632,6651,575,6076
UTAH,2018,61-70,4,UT,2056168,1006813,1049355,4.29,1.48,14.26,1.09,78.89,13014,632,6651,575,6076
UTAH,2018,≥ 71,5,UT,2056168,1006813,1049355,4.29,1.48,14.26,1.09,78.89,13014,632,6651,575,6076
UTAH,2019,≤ 20,0,UT,2095368,1024739,1070629,4.34,1.53,14.45,1.08,78.59,12508,596,6671,582,6089
UTAH,2019,21-30,1,UT,2095368,1024739,1070629,4.34,1.53,14.45,1.08,78.59,12508,596,6671,582,6089
UTAH,2019,31-40,3,UT,2095368,1024739,1070629,4.34,1.53,14.45,1.08,78.59,12508,596,6671,582,6089
UTAH,2019,41-50,1,UT,2095368,1024739,1070629,4.34,1.53,14.45,1.08,78.59,12508,596,6671,582,6089
UTAH,2019,51-60,2,UT,2095368,1024739,1070629,4.34,1.53,14.45,1.08,78.59,12508,596,6671,582,6089
UTAH,2019,61-70,5,UT,2095368,1024739,1070629,4.34,1.53,14.45,1.08,78.59,12508,596,6671,582,6089
UTAH,2019,≥ 71,9,UT,2095368,1024739,1070629,4.34,1.53,14.45,1.08,78.59,12508,596,6671,582,6089
VERMONT,2015,≤ 20,0,VT,426859,212923,213936,2.04,1.49,1.9,0.45,94.13,1750,409,1290,83,1207
VERMONT,2015,21-30,0,VT,426859,212923,213936,2.04,1.49,1.9,0.45,94.13,1750,409,1290,83,1207
VERMONT,2015,31-40,0,VT,426859,212923,213936,2.04,1.49,1.9,0.45,94.13,1750,409,1290,83,1207
VERMONT,2015,41-50,0,VT,426859,212923,213936,2.04,1.49,1.9,0.45,94.13,1750,409,1290,83,1207
VERMONT,2015,51-60,1,VT,426859,212923,213936,2.04,1.49,1.9,0.45,94.13,1750,409,1290,83,1207
VERMONT,2015,61-70,0,VT,426859,212923,213936,2.04,1.49,1.9,0.45,94.13,1750,409,1290,83,1207
VERMONT,2015,≥ 71,0,VT,426859,212923,213936,2.04,1.49,1.9,0.45,94.13,1750,409,1290,83,1207
VERMONT,2016,≤ 20,0,VT,424381,211325,213056,2.14,1.56,1.98,0.45,93.87,1735,408,1229,83,1146
VERMONT,2016,21-30,1,VT,424381,211325,213056,2.14,1.56,1.98,0.45,93.87,1735,408,1229,83,1146
VERMONT,2016,31-40,2,VT,424381,211325,213056,2.14,1.56,1.98,0.45,93.87,1735,408,1229,83,1146
VERMONT,2016,41-50,1,VT,424381,211325,213056,2.14,1.56,1.98,0.45,93.87,1735,408,1229,83,1146
VERMONT,2016,51-60,1,VT,424381,211325,213056,2.14,1.56,1.98,0.45,93.87,1735,408,1229,83,1146
VERMONT,2016,61-70,0,VT,424381,211325,213056,2.14,1.56,1.98,0.45,93.87,1735,408,1229,83,1146
VERMONT,2016,≥ 71,2,VT,424381,211325,213056,2.14,1.56,1.98,0.45,93.87,1735,408,1229,83,1146
VERMONT,2017,≤ 20,0,VT,423083,210546,212537,2.32,1.63,2.07,0.45,93.53,1546,365,1126,105,1021
VERMONT,2017,21-30,1,VT,423083,210546,212537,2.32,1.63,2.07,0.45,93.53,1546,365,1126,105,1021
VERMONT,2017,31-40,0,VT,423083,210546,212537,2.32,1.63,2.07,0.45,93.53,1546,365,1126,105,1021
VERMONT,2017,41-50,0,VT,423083,210546,212537,2.32,1.63,2.07,0.45,93.53,1546,365,1126,105,1021
VERMONT,2017,51-60,2,VT,423083,210546,212537,2.32,1.63,2.07,0.45,93.53,1546,365,1126,105,1021
VERMONT,2017,61-70,0,VT,423083,210546,212537,2.32,1.63,2.07,0.45,93.53,1546,365,1126,105,1021
VERMONT,2017,≥ 71,1,VT,423083,210546,212537,2.32,1.63,2.07,0.45,93.53,1546,365,1126,105,1021
VERMONT,2018,≤ 20,0,VT,421283,209325,211958,2.36,1.68,2.16,0.45,93.35,1659,393,1173,96,1077
VERMONT,2018,21-30,0,VT,421283,209325,211958,2.36,1.68,2.16,0.45,93.35,1659,393,1173,96,1077
VERMONT,2018,31-40,0,VT,421283,209325,211958,2.36,1.68,2.16,0.45,93.35,1659,393,1173,96,1077
VERMONT,2018,41-50,0,VT,421283,209325,211958,2.36,1.68,2.16,0.45,93.35,1659,393,1173,96,1077
VERMONT,2018,51-60,1,VT,421283,209325,211958,2.36,1.68,2.16,0.45,93.35,1659,393,1173,96,1077
VERMONT,2018,61-70,0,VT,421283,209325,211958,2.36,1.68,2.16,0.45,93.35,1659,393,1173,96,1077
VERMONT,2018,≥ 71,1,VT,421283,209325,211958,2.36,1.68,2.16,0.45,93.35,1659,393,1173,96,1077
VERMONT,2019,≤ 20,0,VT,419480,207983,211497,2.4,1.77,2.26,0.44,93.13,1608,383,1137,85,1052
VERMONT,2019,21-30,0,VT,419480,207983,211497,2.4,1.77,2.26,0.44,93.13,1608,383,1137,85,1052
VERMONT,2019,31-40,0,VT,419480,207983,211497,2.4,1.77,2.26,0.44,93.13,1608,383,1137,85,1052
VERMONT,2019,41-50,1,VT,419480,207983,211497,2.4,1.77,2.26,0.44,93.13,1608,383,1137,85,1052
VERMONT,2019,51-60,3,VT,419480,207983,211497,2.4,1.77,2.26,0.44,93.13,1608,383,1137,85,1052
VERMONT,2019,61-70,0,VT,419480,207983,211497,2.4,1.77,2.26,0.44,93.13,1608,383,1137,85,1052
VERMONT,2019,≥ 71,1,VT,419480,207983,211497,2.4,1.77,2.26,0.44,93.13,1608,383,1137,85,1052
VIRGINIA,2015,≤ 20,0,VA,5651126,2827191,2823935,7.22,20.25,9.07,0.31,63.15,58662,1038,38403,3236,35167
VIRGINIA,2015,21-30,2,VA,5651126,2827191,2823935,7.22,20.25,9.07,0.31,63.15,58662,1038,38403,3236,35167
VIRGINIA,2015,31-40,4,VA,5651126,2827191,2823935,7.22,20.25,9.07,0.31,63.15,58662,1038,38403,3236,35167
VIRGINIA,2015,41-50,0,VA,5651126,2827191,2823935,7.22,20.25,9.07,0.31,63.15,58662,1038,38403,3236,35167
VIRGINIA,2015,51-60,9,VA,5651126,2827191,2823935,7.22,20.25,9.07,0.31,63.15,58662,1038,38403,3236,35167
VIRGINIA,2015,61-70,4,VA,5651126,2827191,2823935,7.22,20.25,9.07,0.31,63.15,58662,1038,38403,3236,35167
VIRGINIA,2015,≥ 71,1,VA,5651126,2827191,2823935,7.22,20.25,9.07,0.31,63.15,58662,1038,38403,3236,35167
VIRGINIA,2016,≤ 20,0,VA,5663730,2830077,2833653,7.42,20.3,9.32,0.31,62.64,58734,1037,37813,3109,34704
VIRGINIA,2016,21-30,2,VA,5663730,2830077,2833653,7.42,20.3,9.32,0.31,62.64,58734,1037,37813,3109,34704
VIRGINIA,2016,31-40,3,VA,5663730,2830077,2833653,7.42,20.3,9.32,0.31,62.64,58734,1037,37813,3109,34704
VIRGINIA,2016,41-50,14,VA,5663730,2830077,2833653,7.42,20.3,9.32,0.31,62.64,58734,1037,37813,3109,34704
VIRGINIA,2016,51-60,36,VA,5663730,2830077,2833653,7.42,20.3,9.32,0.31,62.64,58734,1037,37813,3109,34704
VIRGINIA,2016,61-70,24,VA,5663730,2830077,2833653,7.42,20.3,9.32,0.31,62.64,58734,1037,37813,3109,34704
VIRGINIA,2016,≥ 71,11,VA,5663730,2830077,2833653,7.42,20.3,9.32,0.31,62.64,58734,1037,37813,3109,34704
VIRGINIA,2017,≤ 20,0,VA,5680032,2834570,2845462,7.62,20.36,9.6,0.32,62.11,59099,1040,37158,3154,34004
VIRGINIA,2017,21-30,0,VA,5680032,2834570,2845462,7.62,20.36,9.6,0.32,62.11,59099,1040,37158,3154,34004
VIRGINIA,2017,31-40,7,VA,5680032,2834570,2845462,7.62,20.36,9.6,0.32,62.11,59099,1040,37158,3154,34004
VIRGINIA,2017,41-50,13,VA,5680032,2834570,2845462,7.62,20.36,9.6,0.32,62.11,59099,1040,37158,3154,34004
VIRGINIA,2017,51-60,28,VA,5680032,2834570,2845462,7.62,20.36,9.6,0.32,62.11,59099,1040,37158,3154,34004
VIRGINIA,2017,61-70,24,VA,5680032,2834570,2845462,7.62,20.36,9.6,0.32,62.11,59099,1040,37158,3154,34004
VIRGINIA,2017,≥ 71,21,VA,5680032,2834570,2845462,7.62,20.36,9.6,0.32,62.11,59099,1040,37158,3154,34004
VIRGINIA,2018,≤ 20,0,VA,5682908,2833556,2849352,7.76,20.41,9.85,0.31,61.67,58210,1024,36660,3040,33620
VIRGINIA,2018,21-30,3,VA,5682908,2833556,2849352,7.76,20.41,9.85,0.31,61.67,58210,1024,36660,3040,33620
VIRGINIA,2018,31-40,6,VA,5682908,2833556,2849352,7.76,20.41,9.85,0.31,61.67,58210,1024,36660,3040,33620
VIRGINIA,2018,41-50,15,VA,5682908,2833556,2849352,7.76,20.41,9.85,0.31,61.67,58210,1024,36660,3040,33620
VIRGINIA,2018,51-60,36,VA,5682908,2833556,2849352,7.76,20.41,9.85,0.31,61.67,58210,1024,36660,3040,33620
VIRGINIA,2018,61-70,30,VA,5682908,2833556,2849352,7.76,20.41,9.85,0.31,61.67,58210,1024,36660,3040,33620
VIRGINIA,2018,≥ 71,16,VA,5682908,2833556,2849352,7.76,20.41,9.85,0.31,61.67,58210,1024,36660,3040,33620
VIRGINIA,2019,≤ 20,0,VA,5692468,2834070,2858398,7.93,20.44,10.1,0.31,61.22,57325,1007,36091,3001,33090
VIRGINIA,2019,21-30,3,VA,5692468,2834070,2858398,7.93,20.44,10.1,0.31,61.22,57325,1007,36091,3001,33090
VIRGINIA,2019,31-40,11,VA,5692468,2834070,2858398,7.93,20.44,10.1,0.31,61.22,57325,1007,36091,3001,33090
VIRGINIA,2019,41-50,9,VA,5692468,2834070,2858398,7.93,20.44,10.1,0.31,61.22,57325,1007,36091,3001,33090
VIRGINIA,2019,51-60,24,VA,5692468,2834070,2858398,7.93,20.44,10.1,0.31,61.22,57325,1007,36091,3001,33090
VIRGINIA,2019,61-70,28,VA,5692468,2834070,2858398,7.93,20.44,10.1,0.31,61.22,57325,1007,36091,3001,33090
VIRGINIA,2019,≥ 71,15,VA,5692468,2834070,2858398,7.93,20.44,10.1,0.31,61.22,57325,1007,36091,3001,33090
WASHINGTON,2015,≤ 20,0,WA,4814478,2365993,2448485,10.37,4.66,11.68,1.58,71.72,29946,621,18284,1455,16829
WASHINGTON,2015,21-30,0,WA,4814478,2365993,2448485,10.37,4.66,11.68,1.58,71.72,29946,621,18284,1455,16829
WASHINGTON,2015,31-40,1,WA,4814478,2365993,2448485,10.37,4.66,11.68,1.58,71.72,29946,621,18284,1455,16829
WASHINGTON,2015,41-50,3,WA,4814478,2365993,2448485,10.37,4.66,11.68,1.58,71.72,29946,621,18284,1455,16829
WASHINGTON,2015,51-60,5,WA,4814478,2365993,2448485,10.37,4.66,11.68,1.58,71.72,29946,621,18284,1455,16829
WASHINGTON,2015,61-70,3,WA,4814478,2365993,2448485,10.37,4.66,11.68,1.58,71.72,29946,621,18284,1455,16829
WASHINGTON,2015,≥ 71,3,WA,4814478,2365993,2448485,10.37,4.66,11.68,1.58,71.72,29946,621,18284,1455,16829
WASHINGTON,2016,≤ 20,0,WA,4889763,2397031,2492732,10.7,4.76,11.99,1.56,70.98,30955,633,19104,1658,17446
WASHINGTON,2016,21-30,3,WA,4889763,2397031,2492732,10.7,4.76,11.99,1.56,70.98,30955,633,19104,1658,17446
WASHINGTON,2016,31-40,0,WA,4889763,2397031,2492732,10.7,4.76,11.99,1.56,70.98,30955,633,19104,1658,17446
WASHINGTON,2016,41-50,2,WA,4889763,2397031,2492732,10.7,4.76,11.99,1.56,70.98,30955,633,19104,1658,17446
WASHINGTON,2016,51-60,6,WA,4889763,2397031,2492732,10.7,4.76,11.99,1.56,70.98,30955,633,19104,1658,17446
WASHINGTON,2016,61-70,6,WA,4889763,2397031,2492732,10.7,4.76,11.99,1.56,70.98,30955,633,19104,1658,17446
WASHINGTON,2016,≥ 71,11,WA,4889763,2397031,2492732,10.7,4.76,11.99,1.56,70.98,30955,633,19104,1658,17446
WASHINGTON,2017,≤ 20,0,WA,4961407,2427619,2533788,11.09,4.88,12.29,1.55,70.19,31870,642,19656,1742,17914
WASHINGTON,2017,21-30,2,WA,4961407,2427619,2533788,11.09,4.88,12.29,1.55,70.19,31870,642,19656,1742,17914
WASHINGTON,2017,31-40,4,WA,4961407,2427619,2533788,11.09,4.88,12.29,1.55,70.19,31870,642,19656,1742,17914
WASHINGTON,2017,41-50,4,WA,4961407,2427619,2533788,11.09,4.88,12.29,1.55,70.19,31870,642,19656,1742,17914
WASHINGTON,2017,51-60,14,WA,4961407,2427619,2533788,11.09,4.88,12.29,1.55,70.19,31870,642,19656,1742,17914
WASHINGTON,2017,61-70,9,WA,4961407,2427619,2533788,11.09,4.88,12.29,1.55,70.19,31870,642,19656,1742,17914
WASHINGTON,2017,≥ 71,7,WA,4961407,2427619,2533788,11.09,4.88,12.29,1.55,70.19,31870,642,19656,1742,17914
WASHINGTON,2018,≤ 20,0,WA,5012299,2448013,2564286,11.48,5.0,12.58,1.54,69.4,31805,634,19523,1720,17803
WASHINGTON,2018,21-30,2,WA,5012299,2448013,2564286,11.48,5.0,12.58,1.54,69.4,31805,634,19523,1720,17803
WASHINGTON,2018,31-40,3,WA,5012299,2448013,2564286,11.48,5.0,12.58,1.54,69.4,31805,634,19523,1720,17803
WASHINGTON,2018,41-50,9,WA,5012299,2448013,2564286,11.48,5.0,12.58,1.54,69.4,31805,634,19523,1720,17803
WASHINGTON,2018,51-60,9,WA,5012299,2448013,2564286,11.48,5.0,12.58,1.54,69.4,31805,634,19523,1720,17803
WASHINGTON,2018,61-70,6,WA,5012299,2448013,2564286,11.48,5.0,12.58,1.54,69.4,31805,634,19523,1720,17803
WASHINGTON,2018,≥ 71,7,WA,5012299,2448013,2564286,11.48,5.0,12.58,1.54,69.4,31805,634,19523,1720,17803
WASHINGTON,2019,≤ 20,0,WA,5056791,2463920,2592871,11.81,5.11,12.95,1.53,68.6,31119,615,19261,1635,17626
WASHINGTON,2019,21-30,3,WA,5056791,2463920,2592871,11.81,5.11,12.95,1.53,68.6,31119,615,19261,1635,17626
WASHINGTON,2019,31-40,4,WA,5056791,2463920,2592871,11.81,5.11,12.95,1.53,68.6,31119,615,19261,1635,17626
WASHINGTON,2019,41-50,3,WA,5056791,2463920,2592871,11.81,5.11,12.95,1.53,68.6,31119,615,19261,1635,17626
WASHINGTON,2019,51-60,6,WA,5056791,2463920,2592871,11.81,5.11,12.95,1.53,68.6,31119,615,19261,1635,17626
WASHINGTON,2019,61-70,12,WA,5056791,2463920,2592871,11.81,5.11,12.95,1.53,68.6,31119,615,19261,1635,17626
WASHINGTON,2019,≥ 71,9,WA,5056791,2463920,2592871,11.81,5.11,12.95,1.53,68.6,31119,615,19261,1635,17626
WEST VIRGINIA,2015,≤ 20,0,WV,1199851,593691,606160,1.02,4.12,1.56,0.23,93.08,10210,850,7118,865,6253
WEST VIRGINIA,2015,21-30,0,WV,1199851,593691,606160,1.02,4.12,1.56,0.23,93.08,10210,850,7118,865,6253
WEST VIRGINIA,2015,31-40,0,WV,1199851,593691,606160,1.02,4.12,1.56,0.23,93.08,10210,850,7118,865,6253
WEST VIRGINIA,2015,41-50,1,WV,1199851,593691,606160,1.02,4.12,1.56,0.23,93.08,10210,850,7118,865,6253
WEST VIRGINIA,2015,51-60,0,WV,1199851,593691,606160,1.02,4.12,1.56,0.23,93.08,10210,850,7118,865,6253
WEST VIRGINIA,2015,61-70,4,WV,1199851,593691,606160,1.02,4.12,1.56,0.23,93.08,10210,850,7118,865,6253
WEST VIRGINIA,2015,≥ 71,1,WV,1199851,593691,606160,1.02,4.12,1.56,0.23,93.08,10210,850,7118,865,6253
WEST VIRGINIA,2016,≤ 20,0,WV,1185407,585476,599931,1.05,4.15,1.62,0.23,92.94,10346,872,7162,876,6286
WEST VIRGINIA,2016,21-30,0,WV,1185407,585476,599931,1.05,4.15,1.62,0.23,92.94,10346,872,7162,876,6286
WEST VIRGINIA,2016,31-40,3,WV,1185407,585476,599931,1.05,4.15,1.62,0.23,92.94,10346,872,7162,876,6286
WEST VIRGINIA,2016,41-50,7,WV,1185407,585476,599931,1.05,4.15,1.62,0.23,92.94,10346,872,7162,876,6286
WEST VIRGINIA,2016,51-60,8,WV,1185407,585476,599931,1.05,4.15,1.62,0.23,92.94,10346,872,7162,876,6286
WEST VIRGINIA,2016,61-70,7,WV,1185407,585476,599931,1.05,4.15,1.62,0.23,92.94,10346,872,7162,876,6286
WEST VIRGINIA,2016,≥ 71,1,WV,1185407,585476,599931,1.05,4.15,1.62,0.23,92.94,10346,872,7162,876,6286
WEST VIRGINIA,2017,≤ 20,0,WV,1169062,576176,592886,1.05,4.19,1.68,0.23,92.85,10613,907,7092,818,6274
WEST VIRGINIA,2017,21-30,2,WV,1169062,576176,592886,1.05,4.19,1.68,0.23,92.85,10613,907,7092,818,6274
WEST VIRGINIA,2017,31-40,5,WV,1169062,576176,592886,1.05,4.19,1.68,0.23,92.85,10613,907,7092,818,6274
WEST VIRGINIA,2017,41-50,2,WV,1169062,576176,592886,1.05,4.19,1.68,0.23,92.85,10613,907,7092,818,6274
WEST VIRGINIA,2017,51-60,6,WV,1169062,576176,592886,1.05,4.19,1.68,0.23,92.85,10613,907,7092,818,6274
WEST VIRGINIA,2017,61-70,7,WV,1169062,576176,592886,1.05,4.19,1.68,0.23,92.85,10613,907,7092,818,6274
WEST VIRGINIA,2017,≥ 71,7,WV,1169062,576176,592886,1.05,4.19,1.68,0.23,92.85,10613,907,7092,818,6274
WEST VIRGINIA,2018,≤ 20,0,WV,1153567,567731,585836,1.04,4.22,1.75,0.23,92.76,10927,947,6775,786,5989
WEST VIRGINIA,2018,21-30,1,WV,1153567,567731,585836,1.04,4.22,1.75,0.23,92.76,10927,947,6775,786,5989
WEST VIRGINIA,2018,31-40,1,WV,1153567,567731,585836,1.04,4.22,1.75,0.23,92.76,10927,947,6775,786,5989
WEST VIRGINIA,2018,41-50,6,WV,1153567,567731,585836,1.04,4.22,1.75,0.23,92.76,10927,947,6775,786,5989
WEST VIRGINIA,2018,51-60,7,WV,1153567,567731,585836,1.04,4.22,1.75,0.23,92.76,10927,947,6775,786,5989
WEST VIRGINIA,2018,61-70,11,WV,1153567,567731,585836,1.04,4.22,1.75,0.23,92.76,10927,947,6775,786,5989
WEST VIRGINIA,2018,≥ 71,8,WV,1153567,567731,585836,1.04,4.22,1.75,0.23,92.76,10927,947,6775,786,5989
WEST VIRGINIA,2019,≤ 20,0,WV,1141168,560558,580610,1.06,4.26,1.86,0.23,92.58,11086,971,6800,821,5979
WEST VIRGINIA,2019,21-30,1,WV,1141168,560558,580610,1.06,4.26,1.86,0.23,92.58,11086,971,6800,821,5979
WEST VIRGINIA,2019,31-40,1,WV,1141168,560558,580610,1.06,4.26,1.86,0.23,92.58,11086,971,6800,821,5979
WEST VIRGINIA,2019,41-50,0,WV,1141168,560558,580610,1.06,4.26,1.86,0.23,92.58,11086,971,6800,821,5979
WEST VIRGINIA,2019,51-60,8,WV,1141168,560558,580610,1.06,4.26,1.86,0.23,92.58,11086,971,6800,821,5979
WEST VIRGINIA,2019,61-70,5,WV,1141168,560558,580610,1.06,4.26,1.86,0.23,92.58,11086,971,6800,821,5979
WEST VIRGINIA,2019,≥ 71,13,WV,1141168,560558,580610,1.06,4.26,1.86,0.23,92.58,11086,971,6800,821,5979
WISCONSIN,2015,≤ 20,0,WI,3828880,1888321,1940559,3.08,6.71,6.18,0.99,83.04,35591,929,22975,1408,21567
WISCONSIN,2015,21-30,0,WI,3828880,1888321,1940559,3.08,6.71,6.18,0.99,83.04,35591,929,22975,1408,21567
WISCONSIN,2015,31-40,0,WI,3828880,1888321,1940559,3.08,6.71,6.18,0.99,83.04,35591,929,22975,1408,21567
WISCONSIN,2015,41-50,2,WI,3828880,1888321,1940559,3.08,6.71,6.18,0.99,83.04,35591,929,22975,1408,21567
WISCONSIN,2015,51-60,8,WI,3828880,1888321,1940559,3.08,6.71,6.18,0.99,83.04,35591,929,22975,1408,21567
WISCONSIN,2015,61-70,3,WI,3828880,1888321,1940559,3.08,6.71,6.18,0.99,83.04,35591,929,22975,1408,21567
WISCONSIN,2015,≥ 71,2,WI,3828880,1888321,1940559,3.08,6.71,6.18,0.99,83.04,35591,929,22975,1408,21567
