year,state_abbr,state_name,state_fips,region,division,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pop_15to64,black_pop_15to64,latinx_pop_15to64,native_pop_15to64,white_pop_15to64,aapi_female_pop_15to64,black_female_pop_15to64,latinx_female_pop_15to64,native_female_pop_15to64,white_female_pop_15to64,aapi_male_pop_15to64,black_male_pop_15to64,latinx_male_pop_15to64,native_male_pop_15to64,white_male_pop_15to64,total_incarceration,total_incarceration_rate,held_in_jail,total_jail_pop,female_jail_pop,male_jail_pop,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,total_prison_pop,female_prison_pop,male_prison_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate
2020,MT,Montana,30,West,Mountain,684380.0,332481.0,351899.0,9167.0,6402.0,29054.0,44737.0,595088.0,5288.0,2450.0,14070.0,22337.0,288370.0,3901.0,3998.0,14984.0,22401.0,306718.0,6251.4988002158925,913.454338264691,279.0,2603.4988002158925,350.4712600081069,2383.4778956118907,380.4171367099992,105.41091370878544,677.31874646188,3927.0,470.0,3457.0,573.8040270025424,141.3614612564327,982.3841499975845
2019,MT,Montana,30,West,Mountain,680726.0,331453.0,349273.0,8946.0,6135.0,27893.0,44326.0,593494.0,5141.0,2368.0,13567.0,22142.0,288270.0,3827.0,3815.0,14326.0,22185.0,305224.0,7572.0,1112.3418232886654,295.0,3144.0,431.0,2098.0,461.8598378789704,130.0335190811367,600.6762618352979,4723.0,548.0,4175.0,693.818070706863,165.33264143030837,1195.3400348724351
2018,MT,Montana,30,West,Mountain,678779.0,331128.0,347651.0,8476.0,5890.0,26974.0,44113.0,593394.0,4844.0,2264.0,13077.0,22064.0,288914.0,3654.0,3674.0,13897.0,22050.0,304480.0,6874.187142857143,1012.7283170011362,33.0,3142.187142857143,422.97,2115.217142857143,462.9175538514219,127.73610205117056,608.4311976255333,3765.0,447.0,3318.0,554.672433884961,134.99311444516923,954.4054238302205
2017,MT,Montana,30,West,Mountain,677347.0,330733.0,346614.0,8267.0,5761.0,26110.0,43945.0,593332.0,4716.0,2185.0,12653.0,21989.0,289225.0,3573.0,3624.0,13457.0,21957.0,304107.0,6399.214285714286,944.7468263259876,503.0,3204.214285714286,441.11,2127.1042857142857,473.0535878529448,133.37344625422924,613.6810070321122,3698.0,416.0,3282.0,545.9535511340569,125.78121929169453,946.8746213367031
2016,MT,Montana,30,West,Mountain,673445.0,328907.0,344538.0,7970.0,5518.0,24736.0,43440.0,591849.0,4561.0,2064.0,11914.0,21720.0,288683.0,3431.0,3502.0,12822.0,21721.0,303166.0,6364.2414285714285,945.027645698079,589.0,3139.2414285714285,400.96,2089.2814285714285,466.1466680384335,121.9068004025454,606.4008697361186,3814.0,409.0,3405.0,566.3417205562444,124.35126038667464,988.2799575083156
2015,MT,Montana,30,West,Mountain,670303.0,327742.0,342561.0,7538.0,5267.0,23713.0,43068.0,590785.0,4249.0,1978.0,11419.0,21555.0,288576.0,3311.0,3337.0,12294.0,21514.0,302209.0,6296.928571428572,939.4152452590205,491.0,3102.9285714285716,426.21,2025.2185714285715,462.9143195582552,130.04436416449525,591.1993984804376,3685.0,390.0,3295.0,549.7513810918346,118.99603956770876,961.872484024743
2022,NC,North Carolina,37,South,South Atlantic,6956505.0,3499228.0,3457277.0,282485.0,1575004.0,732740.0,78342.0,4287934.0,143517.0,826999.0,350911.0,40290.0,2137511.0,138968.0,748005.0,381829.0,38052.0,2150423.0,48035.0,690.5047865271425,0.0,18408.0,2943.4250823474895,15326.938557601565,264.6156367313759,84.11641317306244,443.3239962433315,29627.0,2287.0,27340.0,425.88914979576674,65.35727308995013,790.7957620983219
2021,NC,North Carolina,37,South,South Atlantic,6891790.0,3464386.0,3427404.0,268597.0,1562093.0,701189.0,78177.0,4281734.0,136723.0,819845.0,334128.0,40187.0,2133503.0,131874.0,742248.0,367061.0,37990.0,2148231.0,46828.23747195178,679.4785893353073,0.0,17833.237471951783,2326.711700094771,15219.63863183326,258.7606046027488,67.16086775823396,444.0573282820834,28995.0,2124.0,26871.0,420.71798473255853,61.30956538907616,784.0044535164224
2020,NC,North Carolina,37,South,South Atlantic,6820743.0,3425265.0,3395478.0,258597.0,1547288.0,674316.0,77806.0,4262736.0,131863.0,811743.0,320149.0,39956.0,2121554.0,126734.0,735545.0,354167.0,37850.0,2141182.0,44958.89355191321,659.1495025089379,0.0,15497.89355191321,1807.3842855451617,13807.814669690672,227.21708693485752,52.76626145846121,406.6530447168462,29461.0,2107.0,27354.0,431.9324155740805,61.513488737367766,805.6008609097158
2019,NC,North Carolina,37,South,South Atlantic,6795892.0,3415934.0,3379958.0,250267.0,1543921.0,652637.0,78218.0,4270849.0,128023.0,811073.0,309071.0,40261.0,2127506.0,122244.0,732848.0,343566.0,37957.0,2143343.0,53344.9,784.9580305278541,1149.67,20415.57,2979.0,16559.0,300.4104538447639,87.20894490350223,489.9173303336906,34079.0,2681.0,31398.0,501.4647083855954,78.4851229561227,928.9464543642258
2018,NC,North Carolina,37,South,South Atlantic,6753413.0,3399835.0,3353578.0,240588.0,1535745.0,630828.0,78673.0,4267579.0,123274.0,808033.0,297811.0,40559.0,2130158.0,117314.0,727712.0,333017.0,38114.0,2137421.0,53572.73,793.2689737766667,1677.82,20351.55,2947.745,17254.095,301.3520719079375,86.70258997863131,514.4980972561247,34899.0,2728.0,32171.0,516.7609325832731,80.23918807824498,959.3037645165848
2017,NC,North Carolina,37,South,South Atlantic,6707316.0,3379699.0,3327617.0,232404.0,1525290.0,606682.0,78973.0,4263967.0,119171.0,803606.0,285410.0,40699.0,2130813.0,113233.0,721684.0,321272.0,38274.0,2133154.0,56001.0,834.9241335878613,0.0,19607.0,2928.6,17124.4,292.3225922261602,86.65268711799483,514.6145124273618,36394.0,2841.0,33553.0,542.6015413617012,84.06074032036581,1008.3191665386972
2016,NC,North Carolina,37,South,South Atlantic,6662471.0,3360211.0,3302260.0,221204.0,1513973.0,586339.0,79095.0,4261860.0,113921.0,799173.0,274224.0,40826.0,2132067.0,107283.0,714800.0,312115.0,38269.0,2129793.0,54540.0,818.615195473271,0.0,18843.0,2638.92,16152.92,282.82299465168404,78.5343539438446,489.14743236450187,35697.0,2712.0,32985.0,535.792200821587,80.70921736759983,998.8613858387893
2015,NC,North Carolina,37,South,South Atlantic,6600275.0,3332503.0,3267772.0,209432.0,1498968.0,566788.0,79279.0,4245808.0,108287.0,792747.0,263579.0,40950.0,2126940.0,101145.0,706221.0,303209.0,38329.0,2118868.0,55110.5,834.9727852248581,0.0,18493.5,2350.39,15518.61,280.19287075159747,70.52926884086826,474.8987995490506,36617.0,2689.0,33928.0,554.7799144732605,80.69009990388606,1038.260931301205
2022,ND,North Dakota,38,Midwest,West North Central,496250.0,234559.0,261691.0,10782.0,20155.0,22754.0,25920.0,416640.0,5348.0,8543.0,10130.0,13016.0,197525.0,5438.0,11612.0,12624.0,12904.0,219115.0,3077.6422267970047,620.1797938129985,33.0,1293.6422267970047,262.15240932661186,1044.4995040531785,260.68357215053,111.76395249238438,399.13466800661024,1817.0,233.0,1584.0,366.1460957178842,99.33534846243376,605.2940299819253
2021,ND,North Dakota,38,Midwest,West North Central,497477.0,234953.0,262524.0,10668.0,19806.0,21949.0,25691.0,419364.0,5278.0,8238.0,9785.0,12846.0,198811.0,5395.0,11568.0,12164.0,12845.0,220553.0,3071.955928393405,617.507126639705,32.0,1414.9559283934052,262.90087659785513,1146.7264302913256,284.426401299639,111.89509246438868,436.8082271683067,1689.0,200.0,1489.0,339.5131835240624,85.12340766025545,567.1862382106017
2020,ND,North Dakota,38,Midwest,West North Central,499541.0,235517.0,264024.0,10663.0,19780.0,21673.0,25545.0,421880.0,5263.0,8119.0,9554.0,12802.0,199784.0,5405.0,11661.0,12119.0,12743.0,222096.0,2702.4045844737943,540.9775342712198,6.0,1307.4045844737943,214.0356231525628,1001.347111310184,261.7211769351854,90.87905465531693,379.2636697081265,1401.0,162.0,1239.0,280.4574599482325,68.78484355694069,469.27552040723566
2019,ND,North Dakota,38,Midwest,West North Central,500204.0,236154.0,264050.0,10892.0,19255.0,20617.0,25289.0,424158.0,5378.0,7889.0,9108.0,12743.0,201041.0,5516.0,11366.0,11509.0,12546.0,223117.0,3196.0,638.9393127603937,4.0,1406.0,299.0,1169.0,281.08531719058624,126.61229536658284,442.7191819731112,1794.0,209.0,1585.0,358.6536693029244,88.50157100874853,600.2651013065707
2018,ND,North Dakota,38,Midwest,West North Central,500267.0,236346.0,263921.0,10865.0,18687.0,19429.0,25113.0,426180.0,5368.0,7557.0,8572.0,12669.0,202185.0,5499.0,11130.0,10857.0,12444.0,223995.0,3160.92,631.8465939188474,0.0,1465.92,238.95,1204.72,293.02752330255646,101.10177451702164,456.4699285013318,1695.0,196.0,1499.0,338.8190706162909,82.92926472206003,567.9729919180361
2017,ND,North Dakota,38,Midwest,West North Central,500906.0,236432.0,264474.0,10734.0,17666.0,18318.0,25117.0,429078.0,5270.0,7021.0,8047.0,12684.0,203415.0,5466.0,10645.0,10271.0,12433.0,225663.0,3241.33,647.0934666384511,0.0,1518.33,278.01,1278.92,303.11675244457047,117.58560600933885,483.57116389512765,1723.0,199.0,1524.0,343.9767141938807,84.16796372741422,576.2381179246353
2016,ND,North Dakota,38,Midwest,West North Central,503677.0,237108.0,266569.0,9550.0,16724.0,17670.0,25254.0,434486.0,4591.0,6440.0,7712.0,12796.0,205574.0,4961.0,10284.0,9958.0,12458.0,228912.0,3217.75,638.8518832505753,18.0,1444.75,240.14,1173.36,286.8405744157466,101.2787421765609,440.17121270665393,1791.0,213.0,1578.0,355.58502770624824,89.83248140088061,591.9668078433726
2015,ND,North Dakota,38,Midwest,West North Central,506271.0,238111.0,268160.0,9040.0,14836.0,16982.0,25253.0,440167.0,4347.0,5623.0,7353.0,12799.0,207994.0,4695.0,9213.0,9629.0,12454.0,232173.0,3202.5,632.566352803143,37.0,1444.5,226.46,1188.04,285.32149777490713,95.1069039229603,443.0340095465394,1795.0,208.0,1587.0,354.5531938428233,87.35421715082461,591.8108591885441
2022,NE,Nebraska,31,Midwest,West North Central,1241529.0,605164.0,636365.0,41365.0,73087.0,153608.0,11581.0,961966.0,20905.0,34240.0,72265.0,5900.0,471972.0,20534.0,38855.0,81365.0,5694.0,489994.0,9180.596538717255,739.4588880901899,78.0,3609.5965387172546,593.5903066659613,3097.7337808109655,290.7379963510522,98.08751126404765,486.7856938723791,5649.0,377.0,5272.0,455.0034674985442,62.29716242208723,828.4553675956408
2021,NE,Nebraska,31,Midwest,West North Central,1242533.0,605393.0,637140.0,40931.0,72436.0,148958.0,11429.0,968857.0,20706.0,33867.0,70084.0,5834.0,475014.0,20299.0,38591.0,78896.0,5607.0,493843.0,9285.086196271666,747.2707925078582,78.0,3763.0861962716663,573.4287974314456,3201.2795886553263,302.85603652149814,94.72009049186984,502.44523788418974,5600.0,400.0,5200.0,450.6922552559972,66.07278247353372,816.1471576105722
2020,NE,Nebraska,31,Midwest,West North Central,1244992.0,606817.0,638175.0,40428.0,71650.0,144674.0,11412.0,976907.0,20460.0,33596.0,67941.0,5824.0,479111.0,20043.0,38075.0,76755.0,5603.0,497796.0,8738.578615665472,701.898374902447,57.0,3489.5786156654726,544.9676289050758,2938.8416406659794,280.28924006463274,89.80757442607504,460.50717133481874,5306.0,379.0,4927.0,426.1874775098957,62.45705047815074,772.0452853841031
2019,NE,Nebraska,31,Midwest,West North Central,1244161.0,607057.0,637104.0,39960.0,70253.0,140787.0,11333.0,981907.0,20234.0,33023.0,65955.0,5811.0,482161.0,19801.0,37282.0,74854.0,5537.0,499746.0,9786.0,786.5541517536717,131.0,4235.0,727.0,3446.0,340.39002990770484,119.75811167649826,540.8850046460233,5682.0,428.0,5254.0,456.6933057699124,70.50408775452716,824.66912780331
2018,NE,Nebraska,31,Midwest,West North Central,1242799.0,607540.0,635259.0,39274.0,69002.0,136630.0,11249.0,986723.0,19974.0,32613.0,63829.0,5797.0,485454.0,19375.0,36441.0,72823.0,5467.0,501269.0,9270.8,745.9613340532137,146.0,3925.8,615.535,3348.3450000000003,315.8837430670607,101.31596273496396,527.0834415569083,5491.0,430.0,5061.0,441.8252669981228,70.77723277479672,796.6829277507285
2017,NE,Nebraska,31,Midwest,West North Central,1239742.0,606662.0,633080.0,37811.0,67438.0,132097.0,11169.0,991306.0,19215.0,31901.0,61622.0,5768.0,488283.0,18671.0,35589.0,70497.0,5416.0,503023.0,9027.2,728.1515024900342,151.0,3865.2,571.9399999999999,3317.45,311.77454663954273,94.27654938005016,524.0175017375371,5313.0,429.0,4884.0,428.5569094214764,70.71482967451398,771.4664813293739
2016,NE,Nebraska,31,Midwest,West North Central,1236192.0,605926.0,630266.0,36265.0,66347.0,126964.0,11086.0,995609.0,18476.0,31493.0,59213.0,5723.0,491148.0,17864.0,34906.0,67773.0,5378.0,504461.0,8911.1,720.8508063472341,149.0,3758.1,537.48,3203.655,304.00617379824496,88.7039011364424,508.30205024545194,5302.0,424.0,4878.0,428.897776397194,69.9755415677822,773.9589316256945
2015,NE,Nebraska,31,Midwest,West North Central,1230019.0,604016.0,626003.0,33821.0,64642.0,122383.0,10959.0,998293.0,17327.0,30797.0,57047.0,5663.0,493309.0,16569.0,33897.0,65358.0,5311.0,504984.0,8730.631578947368,709.7964811069885,218.0,3576.6315789473683,516.121052631579,2994.1105263157892,290.77856349758565,85.44824187299328,478.29012421917935,5372.0,429.0,4943.0,436.7412210705688,71.02460861963921,789.6128293314888
2022,NH,New Hampshire,33,Northeast,New England,908946.0,446347.0,462599.0,33919.0,19167.0,44223.0,2661.0,808976.0,17279.0,8299.0,20684.0,1269.0,398816.0,16640.0,10868.0,23539.0,1392.0,410160.0,3137.492346291212,345.17917965327,63.0,1114.492346291212,138.7891037728021,1054.2414157909889,122.61370271624628,31.094440821334544,227.89530798618,2086.0,154.0,1932.0,229.49658175513176,34.502304261034574,417.6403321235022
2021,NH,New Hampshire,33,Northeast,New England,910620.0,447627.0,462993.0,32793.0,18360.0,42132.0,2691.0,814644.0,16706.0,7978.0,19664.0,1303.0,401976.0,16087.0,10382.0,22468.0,1388.0,412668.0,3213.0804569931943,352.8453643663871,57.0,1143.080456993194,130.69397847406685,1082.6669198442548,125.527712656563,29.197072221753125,233.84088308986415,2127.0,148.0,1979.0,233.57712327864533,33.06324238707674,427.4362679349364
2020,NH,New Hampshire,33,Northeast,New England,910780.0,448532.0,462248.0,32108.0,17847.0,40041.0,2713.0,818071.0,16436.0,7789.0,18810.0,1320.0,404177.0,15672.0,10058.0,21231.0,1393.0,413894.0,3283.627440093365,360.5291552398345,53.0,984.627440093365,95.52651127121837,957.7401839642189,108.10815346113937,21.29759109076239,207.19185025445623,2352.0,184.0,2168.0,258.2401897274863,41.02271409843668,469.01230508298573
2019,NH,New Hampshire,33,Northeast,New England,911704.0,449816.0,461888.0,31825.0,17347.0,38302.0,2678.0,821552.0,16276.0,7593.0,18049.0,1301.0,406597.0,15549.0,9754.0,20253.0,1377.0,414955.0,4141.0,454.20443477268935,52.0,1502.0,204.0,1191.0,164.7464527960829,45.35187721201558,257.85471802688096,2691.0,228.0,2463.0,295.16158753279575,50.68739217813506,533.2461549120133
2018,NH,New Hampshire,33,Northeast,New England,911775.0,450074.0,461701.0,31158.0,16464.0,36456.0,2710.0,824987.0,15955.0,7158.0,17201.0,1312.0,408448.0,15203.0,9306.0,19255.0,1398.0,416539.0,4312.0,472.9236927970168,40.0,1630.0,251.0,1279.0,178.77217515286117,55.76860694019206,277.01910977017593,2722.0,231.0,2491.0,298.53856488717065,51.324893239778355,539.5266633600534
2017,NH,New Hampshire,33,Northeast,New England,912398.0,451365.0,461033.0,30685.0,15667.0,34623.0,2729.0,828694.0,15786.0,6783.0,16539.0,1325.0,410932.0,14899.0,8884.0,18084.0,1404.0,417762.0,4516.0,494.95943656167594,51.0,1817.0,304.0,1467.0,199.14554832430585,67.35125674343381,318.1984803690842,2750.0,226.0,2524.0,301.40355415071053,50.07034218426329,547.466233436652
2016,NH,New Hampshire,33,Northeast,New England,911214.0,451389.0,459825.0,30137.0,14888.0,32635.0,2748.0,830806.0,15494.0,6418.0,15696.0,1344.0,412437.0,14643.0,8470.0,16939.0,1404.0,418369.0,4642.0,509.4302765321867,44.0,1868.0,305.0,1452.0,205.00124010386145,67.56921413680882,315.7723046811287,2818.0,227.0,2591.0,309.2577594286304,50.28921839034624,563.4752351438048
2015,NH,New Hampshire,33,Northeast,New England,909978.0,451321.0,458657.0,29002.0,14000.0,30938.0,2754.0,833284.0,14978.0,5986.0,14926.0,1354.0,414077.0,14024.0,8014.0,16012.0,1400.0,419207.0,4681.0,514.4080406339494,46.0,1830.0,323.0,1440.0,201.1037629481152,71.56768685702637,313.9601052638464,2897.0,236.0,2661.0,318.35934495119665,52.29094148067561,580.1721111854828
2022,NJ,New Jersey,34,Northeast,Middle Atlantic,6014780.0,2993880.0,3020900.0,678230.0,851805.0,1366873.0,11452.0,3106420.0,344240.0,439318.0,669106.0,5851.0,1535365.0,333990.0,412487.0,697767.0,5601.0,1571055.0,23466.80992290486,390.1524232458188,771.0,11580.809922904858,774.375059856893,9988.871788916236,192.53921045998123,25.865267140195765,330.65880330087845,12657.0,424.0,12233.0,210.4316367348432,14.16222427084586,404.945546029329
2021,NJ,New Jersey,34,Northeast,Middle Atlantic,6051102.0,3011487.0,3039615.0,671443.0,852216.0,1347138.0,11418.0,3168887.0,340520.0,439575.0,658715.0,5818.0,1566859.0,330923.0,412641.0,688423.0,5600.0,1602028.0,22087.24323145106,365.0119140522017,460.0,10041.24323145106,583.2479627837646,9280.742203564856,165.94073660386255,19.36744082852639,305.32624044705847,12506.0,454.0,12052.0,206.67309855295775,15.075608827134236,396.49758275307886
2020,NJ,New Jersey,34,Northeast,Middle Atlantic,6075411.0,3023730.0,3051681.0,665297.0,853722.0,1331092.0,11372.0,3213928.0,337297.0,440485.0,650256.0,5803.0,1589889.0,328000.0,413237.0,680836.0,5569.0,1624039.0,19691.092255980733,324.1112783313052,751.0,7612.092255980734,505.72426016859174,6978.175232020196,125.29345349608008,16.725179171704873,228.6666015229048,12830.0,461.0,12369.0,211.17912845731755,15.246070250981404,405.3175938114108
2019,NJ,New Jersey,34,Northeast,Middle Atlantic,6087087.0,3033799.0,3053288.0,658800.0,851774.0,1311466.0,11277.0,3253770.0,334374.0,440726.0,641078.0,5760.0,1611861.0,324426.0,411048.0,670388.0,5517.0,1641909.0,27332.57,449.0254533901027,227.0,8946.57,753.66,7900.91,146.97621374558963,24.842120390968553,258.76726990706413,18613.0,701.0,17912.0,305.7784454206092,23.106342905380348,586.6462646170293
2018,NJ,New Jersey,34,Northeast,Middle Atlantic,6082722.0,3036466.0,3046256.0,648516.0,847823.0,1287570.0,11214.0,3287599.0,329829.0,440022.0,629833.0,5704.0,1631078.0,318687.0,407801.0,657737.0,5510.0,1656521.0,30540.0,502.07785264557543,211.0,11389.0,929.0,9557.0,187.2352542167799,30.594776954525425,313.72937796429454,19362.0,770.0,18592.0,318.3114401743167,25.35842653927296,610.3229669469671
2017,NJ,New Jersey,34,Northeast,Middle Atlantic,6076287.0,3037969.0,3038318.0,638950.0,844783.0,1261096.0,11202.0,3320256.0,325573.0,439716.0,617194.0,5692.0,1649794.0,313377.0,405067.0,643902.0,5510.0,1670462.0,31558.0,519.363222968237,87.0,12060.0,994.32,10039.68,198.47647091060708,32.72976123192831,330.4354580396127,19585.0,774.0,18811.0,322.31854749454726,25.47754766424542,619.1254503314004
2016,NJ,New Jersey,34,Northeast,Middle Atlantic,6057120.0,3032611.0,3024509.0,622053.0,840486.0,1233354.0,11210.0,3350017.0,317763.0,438412.0,603672.0,5727.0,1667037.0,304290.0,402074.0,629682.0,5483.0,1682980.0,33113.0,546.6789497318858,83.0,13410.0,1143.45,10881.55,221.3923448767731,37.705132639827525,359.77905835294257,19786.0,834.0,18952.0,326.65689304487944,27.501054371958684,626.6141049671203
2015,NJ,New Jersey,34,Northeast,Middle Atlantic,6045490.0,3032036.0,3013454.0,607574.0,837393.0,1209669.0,11299.0,3379555.0,311096.0,438298.0,592357.0,5817.0,1684468.0,296478.0,399095.0,617312.0,5482.0,1695087.0,35136.0,581.1935839774774,101.0,14748.0,1413.91,12950.09,243.95044901240428,46.63236188488527,429.7424151820469,20489.0,908.0,19581.0,338.91380185890637,29.94687398170734,649.7859267139967
2022,NM,New Mexico,35,West,Mountain,1336602.0,658581.0,678021.0,29005.0,33728.0,692638.0,129171.0,452105.0,15420.0,14142.0,342629.0,66173.0,220241.0,13585.0,19586.0,350009.0,63000.0,231864.0,10451.060542280602,781.9126817317797,0.0,5481.060542280602,923.1705821702895,5248.547434070297,410.07424366270607,140.17570840493266,774.0980639346418,4970.0,482.0,4488.0,371.8384380690737,73.18765649176032,661.9264005097187
2021,NM,New Mexico,35,West,Mountain,1340619.0,661045.0,679574.0,28042.0,33134.0,689024.0,129320.0,461144.0,14975.0,13773.0,341158.0,66274.0,224889.0,13068.0,19361.0,347866.0,63047.0,236255.0,10353.0,772.2552044988173,0.0,5199.0,772.847635035374,4873.2101817353205,387.8059314391337,116.91301424795192,717.0977968161408,5154.0,519.0,4635.0,384.4492730596836,78.51205288596087,682.0449281461622
2020,NM,New Mexico,35,West,Mountain,1342830.0,662487.0,680343.0,27663.0,32656.0,684490.0,128963.0,469103.0,14781.0,13502.0,339017.0,66067.0,229144.0,12883.0,19154.0,345473.0,62898.0,239959.0,10091.97164734032,751.5449943284199,0.0,4591.971647340321,763.8024219799394,4406.278704534596,341.9622474431106,115.29319397662736,647.6554773892868,5500.0,545.0,4955.0,409.5827468853094,82.26576521501553,728.309102908386
2019,NM,New Mexico,35,West,Mountain,1341230.0,662768.0,678462.0,26961.0,32129.0,678085.0,128586.0,475514.0,14450.0,13250.0,336346.0,65916.0,232830.0,12512.0,18879.0,341739.0,62671.0,242684.0,13171.25,982.0276910000522,0.0,6448.25,1192.0,5442.0,480.771381493107,179.8517731694952,802.1082978855117,6723.0,677.0,6046.0,501.2563095069451,102.14735774811096,891.1331806350245
2018,NM,New Mexico,35,West,Mountain,1341358.0,664065.0,677293.0,26395.0,31452.0,671908.0,128202.0,483446.0,14264.0,12994.0,333653.0,65727.0,237451.0,12132.0,18458.0,338255.0,62476.0,245995.0,13559.38,1010.8695814241984,0.0,6529.38,1213.57,5220.93,486.77385157430007,182.74867671086415,770.8524966299666,7030.0,774.0,6256.0,524.0957298498984,116.5548553228976,923.6770496668356
2017,NM,New Mexico,35,West,Mountain,1345438.0,667168.0,678270.0,26031.0,31150.0,666632.0,128010.0,493660.0,14081.0,12884.0,331302.0,65766.0,243159.0,11951.0,18266.0,335330.0,62245.0,250501.0,14868.5,1105.1048060185606,0.0,7592.5,1252.46,5782.04,564.3143719740337,187.72782867283803,852.4687808689755,7276.0,784.0,6492.0,540.7904340445268,117.51163125329752,957.140961563979
2016,NM,New Mexico,35,West,Mountain,1350901.0,671176.0,679725.0,25884.0,30979.0,662016.0,127326.0,504741.0,14068.0,12871.0,329444.0,65477.0,249340.0,11817.0,18108.0,332572.0,61850.0,255401.0,14922.14,1104.60648115591,0.0,7867.14,1204.78,6202.24,582.3624381061232,179.50284277149362,912.463128471073,7055.0,711.0,6344.0,522.2440430497868,105.9334660357343,933.3186215013424
2015,NM,New Mexico,35,West,Mountain,1353840.0,673690.0,680150.0,25638.0,30751.0,656192.0,126525.0,514779.0,13866.0,12815.0,326888.0,65214.0,254931.0,11773.0,17936.0,329304.0,61312.0,259848.0,15699.75,1159.6458961177095,0.0,8595.75,1087.115,7010.885,634.9162382556284,161.36724606272915,1030.7851209292069,7104.0,706.0,6398.0,524.7296578620812,104.79597440959492,940.6748511357789
2022,NV,Nevada,32,West,Mountain,2074469.0,1013360.0,1061109.0,223756.0,226588.0,657590.0,20519.0,946016.0,120140.0,112864.0,319220.0,10501.0,450635.0,103616.0,113724.0,338370.0,10018.0,495381.0,16401.540257074277,790.6380021622052,9.0,6106.540257074276,936.920137667174,4940.928724588269,294.36642615890025,92.4567910384438,465.6381884036672,10304.0,848.0,9456.0,496.7054219658139,83.68200836820084,891.1431342114712
2021,NV,Nevada,32,West,Mountain,2054010.0,1003008.0,1051002.0,215462.0,219637.0,639901.0,20550.0,958460.0,115857.0,109236.0,310401.0,10523.0,456991.0,99605.0,110401.0,329500.0,10027.0,501469.0,15944.514567818524,776.2627527528358,7.0,5749.5145678185245,871.7652333788288,4673.396948051629,279.916581117839,86.915082768914,444.6610898981761,10202.0,784.0,9418.0,496.6869684178753,78.16488004083716,896.0972481498608
2020,NV,Nevada,32,West,Mountain,2035526.0,994124.0,1041402.0,210209.0,214273.0,624262.0,20451.0,966331.0,113308.0,106564.0,302777.0,10503.0,460972.0,96901.0,107709.0,321485.0,9948.0,505359.0,16097.172775008576,790.8114548774408,9.0,4857.172775008576,669.8569430625988,3940.6178395563666,238.6200311373363,67.38162875683504,378.39545531469753,11249.0,971.0,10278.0,552.6335698979035,97.6739320245764,986.9387614004967
2019,NV,Nevada,32,West,Mountain,2009794.0,982565.0,1027229.0,205249.0,207898.0,605852.0,20432.0,970363.0,110848.0,103510.0,294070.0,10482.0,463655.0,94401.0,104388.0,311782.0,9950.0,506708.0,20137.26,1001.9564194141292,16.0,7313.26,1338.0,5838.0,363.8810743787671,136.17419712690764,568.3250764921941,12840.0,1239.0,11601.0,638.8714465263604,126.09852783276423,1129.3489572432245
2018,NV,Nevada,32,West,Mountain,1975686.0,967117.0,1008569.0,198799.0,200874.0,586318.0,20264.0,969431.0,107736.0,99874.0,284646.0,10437.0,464424.0,91063.0,101000.0,301672.0,9827.0,505007.0,21001.97,1063.021654250726,15.0,7375.97,1287.9,6003.1,373.3371598523247,133.16899609871402,595.2096485218166,13641.0,1292.0,12349.0,690.4437243570081,133.59293653198114,1224.408047441474
2017,NV,Nevada,32,West,Mountain,1943320.0,952628.0,990692.0,194347.0,193384.0,567914.0,19932.0,967743.0,105689.0,95993.0,275745.0,10325.0,464876.0,88658.0,97391.0,292169.0,9607.0,502867.0,21106.69,1086.11499907375,19.0,7404.69,1238.35,5838.65,381.0329744972521,129.99302980806775,589.3506760930743,13721.0,1280.0,12441.0,706.0597328283555,134.3651456812103,1255.7888829222402
2016,NV,Nevada,32,West,Mountain,1915638.0,940154.0,975484.0,188817.0,185390.0,550687.0,19721.0,971023.0,103002.0,91689.0,267712.0,10179.0,467572.0,85815.0,93701.0,282975.0,9542.0,503451.0,20897.41,1090.8851254777785,120.0,7260.41,1187.86,5502.14,379.00741162996354,126.3473856410758,564.0420550208922,13757.0,1267.0,12490.0,718.1419453988698,134.76515549580176,1280.390042276449
2015,NV,Nevada,32,West,Mountain,1889781.0,928455.0,961326.0,183566.0,177885.0,534004.0,19570.0,974756.0,100392.0,87701.0,259713.0,10112.0,470537.0,83174.0,90184.0,274291.0,9458.0,504219.0,20171.13,1067.3792360067118,102.0,7202.13,1126.86,5011.14,381.10923964205375,121.36937169814368,521.2737406457331,13071.0,1166.0,11905.0,691.6674471803875,125.58497719329424,1238.3936354576908
2022,NY,New York,36,Northeast,Middle Atlantic,12820276.0,6438037.0,6382239.0,1318658.0,1998665.0,2601116.0,47862.0,6853975.0,690475.0,1039146.0,1289419.0,24358.0,3394639.0,628183.0,959519.0,1311697.0,23504.0,3459336.0,46502.0,362.72230020632946,0.0,15354.0,1390.306632809957,14041.646739962694,119.76341226975144,21.59519482118473,220.01129603517973,31148.0,1188.0,29960.0,242.95888793657795,18.452829643569927,469.4277353135788
